image_id,accuracy,f1,jaccard,recall,precision
ISIC_0014943,0.9918975830078125,0.9740202553940994,0.9493562231759657,0.9753086419753086,0.9727352682497801
ISIC_0013249,0.9948577880859375,0.9140086756825722,0.8416353383458647,0.9236719958741619,0.9045454545454545
ISIC_0010584,0.909576416015625,0.6638302700249603,0.496815827460304,0.9831961014955469,0.5010704804316177
ISIC_0014723,0.925140380859375,0.917585002015858,0.8477201477480834,0.9995242277850973,0.8480623525027947
ISIC_0014891,0.9542999267578125,0.9584229888248768,0.9201652672264428,0.9911565407143678,0.9277824065364044
ISIC_0013065,0.96875,0.47433264887063653,0.31090174966352624,1.0,0.31090174966352624
ISIC_0013559,0.9807281494140625,0.8313075998397221,0.7113142857142857,1.0,0.7113142857142857
ISIC_0009933,0.982574462890625,0.9536676403765012,0.91143854207057,0.9192085093070546,0.9908109930871691
ISIC_0014735,0.9726409912109375,0.9800411866199142,0.9608634915091456,0.9843694096601073,0.9757508589161032
ISIC_0011176,0.9818267822265625,0.9672865108358283,0.9366455662535241,0.9606110201854883,0.9740554295513636
ISIC_0013394,0.990570068359375,0.8515136953387794,0.7414225941422594,0.9977477477477478,0.7426655490360435
ISIC_0010014,0.9664154052734375,0.8795754226623625,0.7850376013282547,0.7858818928431756,0.9986333706050441
ISIC_0014525,0.8707122802734375,0.36460442444694413,0.22294570799706528,0.9612495057334915,0.22496761058671108
ISIC_0013417,0.9958953857421875,0.8714763497372193,0.7722269263336156,1.0,0.7722269263336156
ISIC_0012487,0.9024505615234375,0.494584552138509,0.3285369183909253,1.0,0.3285369183909253
ISIC_0013165,0.96026611328125,0.7750906892382105,0.6327739387956565,0.9900706090026479,0.6368152143059892
ISIC_0002476,0.9933624267578125,0.947935368043088,0.9010238907849829,0.9317647058823529,0.9646772228989038
ISIC_0013330,0.9920501708984375,0.8033220083050208,0.6712933753943218,1.0,0.6712933753943218
ISIC_0012708,0.9886627197265625,0.9178551686014372,0.8481814466693911,0.9755581668625147,0.8665970772442588
ISIC_0015030,0.980804443359375,0.9511721782331937,0.90689068166679,0.9425384615384615,0.959965528047634
ISIC_0014938,0.9748992919921875,0.9341235833566938,0.87639014126841,0.9406403742237277,0.9276964683423481
